Date,Company Name,IPO Open,High Stock,Low Stock,IPO Close,Shares Traded,Turnover (Crore),Subcategory,Category
12/15/2024,Abbott Laboratories,1492.21,1116.44,695.14,1120.1,2964,446.07,Nifty 50,Mid Cap
8/15/2024,LinkedIn Corporation,483.46,1821.39,61.53,1440.32,8254,223.51,Nifty MidSmall 40,Mid Cap
12/22/2023,Travelers Companies,1117.41,414.43,333.72,1471.22,2323,325.96,Nifty 50,Mid Cap
6/8/2024,Expedia Group,844.29,1367.65,620.21,1012.12,3218,405.19,Nifty MidSmall 40,Large Cap
1/16/2023,Zoom Video Communications,521.58,610.43,956.65,576.05,2940,158.11,Nifty MidSmall 40,Large Cap
2/14/2023,Uber Technologies Inc.,179.93,1344.29,799.81,706.87,3818,317.06,Nifty 50,Large Cap
11/17/2023,Twitter Inc.,362.99,311.69,1194.38,686.94,8458,219.68,Nifty MidSmall 40,Small Cap
10/12/2024,Airbnb Inc.,1183.69,1895.68,1164.95,611.7,3726,187.48,Nifty 100,Mid Cap
11/22/2023,Cigna Corporation,454.58,1604.71,839,540.46,6801,429.88,Nifty Small Cap 50,Small Cap
5/28/2023,Facebook Inc.,259.24,521.78,812.7,293.46,5518,312.41,Nifty MidSmall 40,Mid Cap
12/21/2023,Tesla Inc.,530.38,1328.96,411.09,580.93,1226,312.07,Nifty 50,Mid Cap
8/24/2023,Marriott International,896.86,1554.42,1342.33,1455.38,185,79.28,Nifty Small Cap 50,Small Cap
12/3/2024,Booking Holdings,1070.02,537.47,135.29,1329.13,3877,174.11,Nifty Small Cap 50,Mid Cap
9/4/2024,American Express Co.,611.68,322.66,573.93,945.12,3672,420.79,Nifty MidSmall 40,Large Cap
4/15/2023,Mastercard Inc.,772.31,800.79,935.35,329.57,2814,107.53,Nifty MidSmall 40,Mid Cap
4/18/2024,PayPal Holdings Inc.,709.63,401.15,1325.56,1324.06,6069,485.26,Nifty MidSmall 40,Small Cap
1/31/2024,Allstate Corporation,63.05,1196.57,717.1,502.21,2150,416.11,Nifty Next 50,Large Cap
3/21/2024,JPMorgan Chase & Co.,623.62,934.61,1257.41,841.29,2971,134.54,Nifty 50,Mid Cap
8/28/2024,Allstate Corporation,901.61,1005.49,173.58,1372.1,3026,55,Nifty Small Cap 50,Mid Cap
8/8/2023,Boston Scientific,876.42,1154.3,758.27,535.3,1147,85.61,Nifty Next 50,Large Cap
3/17/2024,BNP Paribas,1137.16,1966.8,462.99,1374.35,5693,121.86,Nifty MidSmall 40,Large Cap
10/6/2024,Danaher Corporation,1022.05,1616.38,1120.1,390.94,7927,119.64,Nifty Small Cap 50,Mid Cap
10/28/2024,Carnival Corporation,451.37,1314.52,639.64,1396.62,9533,9.12,Nifty Next 50,Mid Cap
1/28/2023,Novartis AG,420.68,822.86,681.1,570.06,2830,357.94,Nifty Small Cap 50,Mid Cap
4/19/2024,Intel Corp.,723.01,200.08,118.75,593.17,8881,488.56,Nifty MidSmall 40,Large Cap
9/19/2024,Spotify Technology SA,1112.81,365.58,630.07,851.86,5976,143.93,Nifty Next 50,Large Cap
11/1/2023,Siemens AG,186.05,1502.1,140.74,553.19,3273,9.12,Nifty 100,Mid Cap
2/9/2024,Gilead Sciences,1425.07,833.03,440.4,702.47,129,459.24,Nifty Small Cap 50,Large Cap
5/27/2024,McDonald's Corp.,837.57,768.71,203.83,776.92,3954,103.89,Nifty Small Cap 50,Large Cap
5/16/2024,Abbott Laboratories,494.29,1794.61,488.24,761.98,6710,4.57,Nifty 100,Small Cap
12/14/2023,State Farm,1055.42,1046.34,341.52,1443.61,6446,112.84,Nifty Next 50,Small Cap
8/28/2023,AT&T Inc.,114.85,1814.22,420.7,458.59,823,52.9,Nifty MidSmall 40,Large Cap
7/23/2024,Raytheon Technologies,752.38,1790.28,233.29,462.64,2190,363.3,Nifty 50,Large Cap
11/25/2024,Broadcom Inc.,754.66,298.34,632.26,1264.99,1675,1.82,Nifty Small Cap 50,Small Cap
12/3/2023,Square Inc.,284.86,1898.92,711.68,618.41,2590,221.23,Nifty Next 50,Small Cap
1/26/2023,Walt Disney Co.,1264.21,292.37,1176.21,156.14,2298,246.48,Nifty MidSmall 40,Large Cap
2/13/2024,Marriott International,1205.38,1932.49,768.19,747.82,7311,392.32,Nifty MidSmall 40,Large Cap
3/18/2023,Palantir Technologies,271.46,987.34,343.4,847.83,5812,261.66,Nifty Small Cap 50,Large Cap
8/5/2023,Cisco Systems Inc.,577.55,1557.59,1038.18,945.65,5476,63.24,Nifty Small Cap 50,Mid Cap
11/24/2023,Chevron Corp.,195.62,1456.37,437.23,390.89,3661,213.81,Nifty Next 50,Mid Cap
1/23/2023,Tesla Inc.,1280.48,1109.22,1066.26,1461.23,4145,467.36,Nifty 100,Mid Cap
10/31/2024,Netflix Inc.,518.81,1295.99,560.41,1118.68,1226,119.17,Nifty 50,Large Cap
12/18/2024,Procter & Gamble,687.01,1907.35,733.73,1094.2,4064,150.43,Nifty MidSmall 40,Large Cap
11/6/2023,Cigna Corporation,519.61,1865.6,720.15,1315.67,9868,436.76,Nifty MidSmall 40,Small Cap
8/21/2024,Exxon Mobil Corp.,499.54,1360.5,1339.22,87.88,9709,393.2,Nifty 50,Mid Cap
9/24/2023,Uber Technologies Inc.,1133.59,1366.78,240.52,939.06,4303,148.46,Nifty MidSmall 40,Small Cap
2/19/2024,Unilever PLC,1133.97,606.84,1315.82,1235.86,6572,354.48,Nifty Small Cap 50,Mid Cap
10/7/2024,Hilton Worldwide,800.79,1682.95,799.92,99.84,3505,43.47,Nifty 100,Mid Cap
9/24/2023,Nike Inc.,1003.54,1320.32,1391.35,1146.41,9823,271.95,Nifty Small Cap 50,Mid Cap
11/29/2023,AstraZeneca,791.91,1678.56,815.2,1485.06,7836,435.62,Nifty MidSmall 40,Small Cap
3/25/2024,Novartis AG,91.45,1367.03,929.24,910.45,4828,421.42,Nifty 100,Large Cap
7/18/2024,Costco Wholesale Corp.,145.71,703.74,1056.92,665.8,1933,102.22,Nifty Next 50,Small Cap
9/2/2024,Amgen Inc.,606.42,500.54,1155.85,707.73,4792,267.05,Nifty Small Cap 50,Small Cap
9/4/2023,Tesla Inc.,1137.13,292.39,684.26,1035.25,4621,199.83,Nifty 100,Mid Cap
2/5/2023,L’Oréal,1374.18,1234.09,959.67,876.44,854,280.87,Nifty 100,Small Cap
2/5/2024,Booking Holdings,93.08,675.5,872.39,1191.98,6759,38.46,Nifty MidSmall 40,Mid Cap
1/28/2023,Walt Disney Co.,583.64,1316.44,587.71,661.37,3901,490.7,Nifty Next 50,Large Cap
8/8/2023,McDonald's Corp.,374.48,258.51,1154.49,655.12,2631,282.19,Nifty 50,Mid Cap
2/10/2024,Sanofi,1232.05,844.98,293.65,1131.65,1365,60.53,Nifty Small Cap 50,Mid Cap
9/5/2024,Southwest Airlines,1276.65,632.02,258.97,986,7944,321.49,Nifty Small Cap 50,Large Cap
9/28/2023,NVIDIA Corp.,349.29,835.12,1038.92,1178.24,8567,4.85,Nifty Small Cap 50,Mid Cap
10/12/2024,Cisco Systems Inc.,1080.7,250.42,903.35,1336.39,8131,4.23,Nifty 100,Small Cap
5/25/2024,Citigroup Inc.,1111.05,1489.74,465.19,431.94,2141,90.39,Nifty Small Cap 50,Small Cap
10/13/2023,Visa Inc.,306.73,365.89,900.13,506.8,8469,136.19,Nifty 50,Mid Cap
3/29/2024,McDonald's Corp.,678.86,176.64,1085.79,814.08,8962,132.32,Nifty MidSmall 40,Small Cap
11/13/2023,Bristol-Myers Squibb,949.49,1900.63,327.24,1399.16,911,222.14,Nifty 50,Mid Cap
8/12/2024,Walmart Inc.,87.8,506.82,826.51,1260.3,9858,257.08,Nifty 100,Mid Cap
10/24/2023,LinkedIn Corporation,636.66,1681.91,1159.79,729.25,8622,211.65,Nifty 100,Mid Cap
12/4/2023,Walt Disney Co.,274.69,1934.27,593.4,881.02,3655,187.57,Nifty MidSmall 40,Large Cap
11/3/2023,Southwest Airlines,835.75,1138.12,813.28,1082.85,6796,335.4,Nifty Next 50,Mid Cap
3/3/2024,Microsoft Corp.,1272.23,1123.32,137.59,807.89,7537,124.92,Nifty Next 50,Mid Cap
12/17/2023,Progressive Corporation,810.89,829.72,1167.74,192.75,273,314.28,Nifty 50,Large Cap
5/25/2024,3M Company,102.18,937.35,1120.69,561.47,6720,478.38,Nifty Small Cap 50,Large Cap
6/8/2024,Walmart Inc.,93,1041.84,655.07,119.04,8383,236.41,Nifty 100,Large Cap
5/6/2024,Progressive Corporation,927.98,431.37,193.37,1021.3,2657,256.09,Nifty 100,Large Cap
8/16/2024,Chevron Corp.,525.57,824.76,934.75,538.83,7139,364.41,Nifty 50,Mid Cap
1/9/2023,Twilio Inc.,880.37,1659.8,814.98,1120.63,2748,254.19,Nifty 50,Mid Cap
5/11/2024,Anthem Inc.,287.27,487.44,1289.69,673.08,698,72.81,Nifty 50,Small Cap
12/25/2024,SAP SE,1176.45,1500.23,413.34,116.1,5764,305.74,Nifty 100,Large Cap
7/13/2024,Delta Air Lines,1298.04,1355.44,74.29,600.44,2284,254.88,Nifty Next 50,Mid Cap
7/14/2024,Unilever PLC,1339.38,256,378.99,367.11,2825,475.79,Nifty Next 50,Mid Cap
3/15/2024,Paychex Inc.,490.91,191.49,616.23,360.72,4284,47.41,Nifty MidSmall 40,Large Cap
7/5/2024,Cisco Systems Inc.,1008.07,802.18,242.96,597.53,5813,268.7,Nifty Small Cap 50,Small Cap
4/18/2023,Delta Air Lines,454.61,1430.52,1372.24,1468.57,9358,308.85,Nifty Small Cap 50,Large Cap
9/2/2023,American Airlines Group,1156,761.27,334.68,1442.1,5866,310.33,Nifty MidSmall 40,Small Cap
9/12/2023,Broadcom Inc.,224.76,1385.31,958.67,1215.01,8635,30.79,Nifty MidSmall 40,Small Cap
2/2/2023,Walmart Inc.,1156.01,1381.1,652.13,405.93,2778,164.59,Nifty Small Cap 50,Mid Cap
1/23/2023,Boston Scientific,687.61,1642.13,790.55,1157.7,1441,132.01,Nifty 50,Mid Cap
7/19/2024,State Farm,1290.55,334.05,1307.77,72.28,8326,340.31,Nifty Next 50,Small Cap
2/18/2023,Square Inc.,1121.45,1217.69,758.23,131.71,4530,367.97,Nifty MidSmall 40,Large Cap
4/6/2024,Honeywell International,595.95,265.62,448.16,1261.81,4274,105.43,Nifty Next 50,Mid Cap
8/12/2024,Cigna Corporation,1360.13,475.5,332.52,868.14,7400,413.21,Nifty MidSmall 40,Mid Cap
12/2/2023,Booking Holdings,460.84,752.18,1252.03,591.3,6615,243.03,Nifty Small Cap 50,Small Cap
12/24/2023,Progressive Corporation,1452.13,1458.67,1381.81,1123.66,5387,132.22,Nifty 100,Large Cap
5/2/2023,Expedia Group,1162.44,1951.67,375.01,215.83,6033,150.58,Nifty Next 50,Large Cap
3/19/2024,Chevron Corp.,1486.48,783.66,1019.05,465.7,5752,132.51,Nifty 50,Large Cap
12/25/2023,Medtronic PLC,128.16,1114.12,722.88,1105.03,4688,302.62,Nifty 50,Small Cap
8/24/2024,Square Inc.,447.35,629.25,987.06,350.39,6892,264.01,Nifty 100,Small Cap
12/12/2023,Qualcomm Inc.,1124.83,1399.66,1350.97,920.93,5546,469.43,Nifty Small Cap 50,Large Cap
7/12/2023,NVIDIA Corp.,1387.26,828.18,408.24,699.11,4350,137.57,Nifty 50,Mid Cap
2/20/2024,Walt Disney Co.,91.72,1040.95,1043.73,343.43,2213,160.27,Nifty MidSmall 40,Large Cap
1/12/2024,Hilton Worldwide,50.01,1200.45,629.99,1338.15,1867,4.23,Nifty Small Cap 50,Mid Cap
4/7/2024,Amgen Inc.,421.55,1419.55,923.97,681.51,9680,149.87,Nifty Small Cap 50,Large Cap
10/22/2024,Expedia Group,1286.53,261.1,587.11,918.32,299,126.19,Nifty 50,Large Cap
5/26/2023,Biogen Inc.,1162.37,1176.57,1000.42,416.9,8803,201.6,Nifty Next 50,Small Cap
4/22/2024,Verizon Communications,543.4,947.65,492.38,552.87,6741,248.32,Nifty Small Cap 50,Small Cap
10/14/2024,Gilead Sciences,52.92,397.47,699.05,121.03,2832,335.46,Nifty 100,Mid Cap
2/12/2024,Exxon Mobil Corp.,854.32,534.87,1001.05,750.66,1163,96.75,Nifty 100,Large Cap
10/13/2023,Costco Wholesale Corp.,395.04,1785.2,88.51,550.03,6515,278.65,Nifty 100,Large Cap
4/21/2023,Google LLC,1131.13,1762.79,479.48,527.64,6403,364.59,Nifty Small Cap 50,Small Cap
9/11/2024,Bristol-Myers Squibb,697.21,211.66,778.27,1340.42,6278,121.35,Nifty MidSmall 40,Large Cap
2/19/2023,Walt Disney Co.,1033.97,1425.39,131.57,1070.61,6179,176.25,Nifty 50,Large Cap
1/14/2023,Paychex Inc.,1285.85,1175.25,993.32,713.07,4481,103.35,Nifty Next 50,Large Cap
5/14/2023,Sanofi,826.85,1888.66,1144.2,333.26,7675,56.4,Nifty Small Cap 50,Large Cap
8/10/2024,Sanofi,537.14,1829.81,253.76,1461.21,3109,378.35,Nifty Next 50,Mid Cap
8/18/2024,Exxon Mobil Corp.,1165.84,1222.19,1034.84,158.41,8696,120.79,Nifty 50,Large Cap
12/9/2023,Adobe Inc.,434.52,407.07,915.29,247.35,4683,184.42,Nifty 50,Small Cap
10/31/2024,Boeing Co.,1342.7,1000.66,592.9,441.97,9415,124.6,Nifty 50,Mid Cap
10/13/2023,Gilead Sciences,153.57,1491.55,256.03,1434.07,2892,22.87,Nifty 50,Large Cap
11/10/2023,Danaher Corporation,1261.43,1910.71,1338.18,454.38,9317,364.77,Nifty 50,Large Cap
8/28/2024,Walmart Inc.,182.76,823.08,665.7,762.57,1632,322.02,Nifty 100,Mid Cap
10/24/2023,L’Oréal,131.4,1601.64,281.59,1153.69,627,238.59,Nifty 50,Mid Cap
8/28/2024,American Airlines Group,576.72,1414.18,1013.89,1397.32,6938,337.49,Nifty Next 50,Small Cap
7/22/2024,Mastercard Inc.,1437,294.84,862.82,927.38,2546,423.4,Nifty 100,Small Cap
6/13/2023,Honeywell International,1476.05,1182.26,1148.19,607.2,7290,309.61,Nifty Small Cap 50,Small Cap
5/11/2024,ServiceNow Inc.,343,489.49,1394.65,1478.99,8538,453.49,Nifty 100,Large Cap
9/1/2024,Discover Financial,265.52,1414.57,91.47,87.94,727,101.55,Nifty Small Cap 50,Mid Cap
1/16/2023,Nikon Corporation,561.78,1278.66,1042.86,1256.65,2216,441.8,Nifty MidSmall 40,Small Cap
12/10/2023,AMD,538.78,1950.14,1385.11,452.27,6141,271.23,Nifty Small Cap 50,Mid Cap
3/19/2023,Nike Inc.,1151.41,1880.46,767.38,1235.31,6807,420.97,Nifty 100,Large Cap
12/12/2023,3M Company,693.8,167.34,1010.51,285.14,8899,372.16,Nifty Small Cap 50,Mid Cap
3/13/2023,Walt Disney Co.,1180.83,298.05,634.32,552.89,6528,29.76,Nifty Next 50,Mid Cap
9/27/2023,Illumina Inc.,1135.63,1572.9,518.78,131.16,2293,419.06,Nifty MidSmall 40,Mid Cap
10/14/2023,General Electric,888.55,1418.44,984.15,339.45,5502,169.31,Nifty MidSmall 40,Mid Cap
3/7/2023,Netflix Inc.,1258.59,1631.75,1383.68,924.05,397,212.14,Nifty Next 50,Large Cap
3/9/2023,Lockheed Martin,333.69,643.61,155.58,1154.18,5926,6.53,Nifty Next 50,Large Cap
7/12/2023,Liberty Mutual,284.63,1721.25,608.31,1371.28,3393,379.6,Nifty Small Cap 50,Mid Cap
2/24/2023,Cisco Systems Inc.,1138.44,968.48,1318.65,223.54,9836,234.01,Nifty Next 50,Small Cap
1/14/2024,Expedia Group,404.96,634.53,184.53,253.83,5257,469.87,Nifty Next 50,Mid Cap
6/17/2023,Gilead Sciences,54.05,169.62,921.78,1411.22,9774,141.22,Nifty 50,Large Cap
2/13/2024,Netflix Inc.,1372.34,1762.02,619.33,1160.66,5289,248.54,Nifty 100,Small Cap
5/22/2024,NVIDIA Corp.,953.26,1140.39,546.34,832.64,9073,206.16,Nifty MidSmall 40,Small Cap
6/20/2024,Travelers Companies,695.16,1954.46,316.93,741.25,2149,396.26,Nifty Next 50,Mid Cap
10/4/2024,Walmart Inc.,1102.32,1472.16,271.58,278.69,3784,268.29,Nifty Small Cap 50,Small Cap
4/12/2023,Visa Inc.,533.33,298.77,737.31,599.99,7085,230.48,Nifty Next 50,Large Cap
2/26/2024,Chubb Limited,1432.82,1238.15,547.09,590.28,3384,473.46,Nifty MidSmall 40,Large Cap
4/22/2024,Twilio Inc.,149.5,181.68,703.42,990.1,182,189.59,Nifty 100,Small Cap
4/30/2023,Cisco Systems Inc.,979.37,1181.9,298.43,918.41,4550,245.52,Nifty Small Cap 50,Small Cap
10/18/2023,Sanofi,1177.07,797.87,509.78,136.58,8432,277.52,Nifty 50,Large Cap
5/2/2024,Walmart Inc.,730.23,1340.1,1395.09,1280.3,1931,27.88,Nifty MidSmall 40,Mid Cap
6/10/2023,American Airlines Group,1144.7,1151.91,534.26,1409.44,6843,263.73,Nifty 50,Small Cap
11/3/2024,BNP Paribas,1394.02,633.5,595.41,1181.3,6197,168.56,Nifty MidSmall 40,Large Cap
3/19/2023,Amgen Inc.,1128.79,450.35,57.23,308.66,5615,325.47,Nifty MidSmall 40,Small Cap
2/7/2023,AbbVie Inc.,498.58,898.72,551.73,299.64,5030,322.17,Nifty Small Cap 50,Mid Cap
1/29/2024,AbbVie Inc.,864.68,1975.65,1075.85,1102.86,7036,355.94,Nifty Next 50,Small Cap
3/16/2024,Medtronic PLC,1371.83,956.04,736.37,689.26,1030,200.18,Nifty 50,Large Cap
6/23/2024,IBM Corp.,701.19,1535.26,930.15,1179.27,5107,53.29,Nifty Small Cap 50,Mid Cap
4/6/2024,Raytheon Technologies,1038.46,255.4,792.48,159.44,2388,220.14,Nifty Small Cap 50,Small Cap
9/3/2024,American Airlines Group,725,850.9,174.52,1088.83,2771,276.54,Nifty Next 50,Small Cap
10/21/2023,Raytheon Technologies,225.95,1223.6,485.04,664.94,5520,13.4,Nifty Next 50,Large Cap
2/4/2024,Walt Disney Co.,134.97,1539.71,981.1,94.93,9308,274.13,Nifty 50,Mid Cap
9/27/2024,Boeing Co.,1430.8,1127.51,780.68,840.48,9467,200.24,Nifty 50,Large Cap
4/2/2023,SAP SE,938.19,1103.3,954.7,1063.6,1120,239.75,Nifty Next 50,Large Cap
8/31/2024,PepsiCo Inc.,200.53,1563.23,523.45,815.95,9277,152.36,Nifty 100,Large Cap
1/6/2023,Starbucks Corp.,1293.29,729.58,295.35,228.18,3053,246.58,Nifty Small Cap 50,Small Cap
11/11/2024,L’Oréal,807.91,317.63,1166.85,1233.07,4982,441.04,Nifty Small Cap 50,Small Cap
9/28/2023,Microsoft Corp.,1169.3,792.23,545.53,509.77,7035,394.14,Nifty MidSmall 40,Mid Cap
9/11/2024,Liberty Mutual,233.8,444.14,927.37,1386.12,5408,308.41,Nifty 50,Small Cap
7/12/2024,Lyft Inc.,1365.02,1937,552.31,1364.97,6376,313.66,Nifty 50,Mid Cap
4/9/2023,Amgen Inc.,906.28,1218.4,1300.34,340.53,4296,447.8,Nifty 100,Mid Cap
6/9/2024,L’Oréal,1120.48,976.21,1388.96,740.73,8197,240.37,Nifty Next 50,Small Cap
7/13/2023,Adobe Inc.,95.5,1837.3,919.03,249.18,5577,270.13,Nifty 50,Large Cap
6/6/2023,Honeywell International,507.19,1815.67,854.95,1032.73,6207,430.23,Nifty MidSmall 40,Small Cap
10/27/2024,Uber Technologies Inc.,437.8,919.04,1181.93,1285.28,9839,377.6,Nifty Small Cap 50,Mid Cap
4/25/2023,Uber Technologies Inc.,1426.91,1768.25,737.24,990.14,5584,217.1,Nifty Small Cap 50,Large Cap
1/31/2024,Twilio Inc.,318.74,268.45,1221.22,427.69,3280,153.33,Nifty Next 50,Small Cap
10/18/2024,LinkedIn Corporation,1075.23,1788.58,595.73,160.66,286,259.39,Nifty MidSmall 40,Small Cap
6/5/2024,Netflix Inc.,111.99,724.58,73.7,150.43,3576,61.18,Nifty Small Cap 50,Mid Cap
8/2/2023,Booking Holdings,336.64,1195.48,1299.43,935.85,5571,340.54,Nifty MidSmall 40,Mid Cap
11/13/2024,AbbVie Inc.,540.97,648.92,1018.49,1432.33,3132,232.76,Nifty 100,Small Cap
6/16/2024,Nikon Corporation,1202.03,1971.88,729.75,1058.15,146,297.9,Nifty 50,Large Cap
1/15/2023,Microsoft Corp.,1195.47,282.79,1324.5,1109.41,2968,423.25,Nifty Next 50,Small Cap
2/23/2024,ServiceNow Inc.,1431.27,976.87,1244.87,527.49,4012,178.8,Nifty Small Cap 50,Mid Cap
1/3/2024,ServiceNow Inc.,1379.31,1298.83,178.54,899.76,3137,249.09,Nifty Small Cap 50,Large Cap
9/29/2024,Honeywell International,168.2,1288.88,885.42,509.07,3405,278.29,Nifty MidSmall 40,Small Cap
8/1/2023,ServiceNow Inc.,1253.31,1516.7,767.2,1357.42,1713,140.81,Nifty MidSmall 40,Large Cap
11/30/2024,Qualcomm Inc.,704.2,1490.17,1093.77,242.15,6460,138.14,Nifty Small Cap 50,Large Cap
11/14/2024,Cisco Systems Inc.,1305.53,1617.31,442.05,966.44,6417,263.59,Nifty 50,Mid Cap
1/5/2023,Netflix Inc.,179.47,583.43,41.12,1109.73,9992,129.32,Nifty 100,Mid Cap
8/19/2023,Spotify Technology SA,1243.02,835.44,284,1062.81,8245,430.74,Nifty 50,Small Cap
7/20/2023,State Farm,281.48,856.76,318.99,423.11,9728,497.44,Nifty Next 50,Large Cap
2/6/2024,Expedia Group,534.07,1918.3,429.24,754.75,212,106.22,Nifty 50,Large Cap
5/29/2023,American Express Co.,91.83,907.23,537.44,1011.85,4341,288.05,Nifty Small Cap 50,Small Cap
8/6/2024,Tesla Inc.,229.41,560.46,997.98,1399.87,2791,73.54,Nifty Small Cap 50,Mid Cap
5/6/2024,Expedia Group,696.3,1319.84,131.72,774.51,3684,93.6,Nifty 50,Large Cap
8/14/2023,Adobe Inc.,1236.59,940.44,696.57,485.74,2445,383.22,Nifty 100,Large Cap
8/8/2024,American International Group,1171.82,612.65,713.14,610.46,155,100.64,Nifty 100,Large Cap
6/18/2023,LinkedIn Corporation,391.18,1473,873.74,834.91,680,374.75,Nifty 100,Large Cap
6/1/2023,Merck & Co.,269.95,505.06,455.45,1465.72,3645,202.61,Nifty 50,Mid Cap
8/12/2023,Nike Inc.,614.43,1321.7,385.91,961.08,7661,240.25,Nifty 50,Mid Cap
5/18/2024,Visa Inc.,1330.74,946.48,692.92,274.37,7837,130.45,Nifty 100,Large Cap
7/3/2024,Boeing Co.,182.57,740.46,933.66,1272.56,1767,274.94,Nifty 50,Large Cap
2/13/2023,Apple Inc.,837.23,1900.07,91.09,313.1,8510,166.45,Nifty 50,Small Cap
11/27/2024,Google LLC,178.77,750.15,432.21,106.18,9183,88.11,Nifty Small Cap 50,Small Cap
5/18/2024,Paychex Inc.,731.81,792.89,1108.62,195.3,4526,70.4,Nifty Next 50,Large Cap
8/29/2023,Facebook Inc.,233.85,1760.68,693.34,1189.88,5358,499.83,Nifty 100,Mid Cap
12/17/2023,Paychex Inc.,166.49,388.73,1334,1357.75,6747,173.47,Nifty 100,Mid Cap
12/22/2024,Farmers Insurance,326.73,349.93,1218.53,438.89,8038,402.66,Nifty Next 50,Small Cap
1/23/2023,NVIDIA Corp.,420.12,673.01,501.2,772.26,943,171.35,Nifty Small Cap 50,Mid Cap
9/27/2024,Gilead Sciences,450.58,1244.53,1024.99,915.97,3611,311.86,Nifty 100,Large Cap
8/20/2024,Lockheed Martin,985.64,860.96,405.8,657.1,6808,420.74,Nifty 100,Small Cap
2/12/2023,Bristol-Myers Squibb,129.72,1275.83,270.16,144.72,3937,348.32,Nifty MidSmall 40,Mid Cap
4/10/2024,Hilton Worldwide,167.17,445.54,1237,132.15,1219,35.47,Nifty 50,Large Cap
2/9/2023,American Airlines Group,323.62,633.68,509.84,688.51,9427,97.2,Nifty 100,Small Cap
10/30/2023,Southwest Airlines,1314.49,1195.55,308.68,1206.91,6134,436.92,Nifty 100,Small Cap
11/11/2024,Raytheon Technologies,961.48,551.73,1352.02,172.71,3865,236.14,Nifty MidSmall 40,Mid Cap
6/24/2023,Booking Holdings,1109.04,932.19,72.51,348.23,8014,299.64,Nifty 100,Large Cap
6/15/2024,Amgen Inc.,587.03,1209.4,532.65,441.16,6497,13.2,Nifty Small Cap 50,Mid Cap
4/5/2024,Expedia Group,359.17,1951.25,82.63,860.73,6531,244.17,Nifty 100,Small Cap
9/12/2024,PepsiCo Inc.,105.04,297.79,720.62,112.63,8058,216,Nifty 100,Mid Cap
7/12/2023,PepsiCo Inc.,758.38,1001.77,579.61,1297.06,2038,343.41,Nifty 100,Large Cap
9/1/2023,Chevron Corp.,882.71,883.1,1017.32,732.55,3155,137.95,Nifty Next 50,Small Cap
10/7/2023,Amazon.com Inc.,1350.65,1674.85,1337.03,753.59,8486,372.2,Nifty Small Cap 50,Small Cap
2/5/2023,LinkedIn Corporation,1329.03,1815.55,741.97,523.45,3196,335.78,Nifty 100,Mid Cap
7/10/2024,UnitedHealth Group,665.79,1827.97,421,357.4,1129,255.35,Nifty 100,Mid Cap
6/23/2024,Adobe Inc.,664.19,844.01,1224.88,577.32,1604,188.45,Nifty 100,Small Cap
6/3/2023,AbbVie Inc.,283.63,713.61,858.22,1374.43,964,151.69,Nifty Small Cap 50,Mid Cap
1/23/2023,Walmart Inc.,423.3,980.9,788.27,186.63,2290,268.01,Nifty 100,Small Cap
12/19/2024,Cigna Corporation,1392.21,786.37,288.35,138.06,9975,288.84,Nifty Small Cap 50,Large Cap
4/1/2023,Netflix Inc.,254.5,1479.87,85.61,215.95,589,224.62,Nifty Small Cap 50,Large Cap
1/25/2024,Zoom Video Communications,1454.61,545.11,662.12,1176.62,7227,160.97,Nifty MidSmall 40,Mid Cap
12/25/2023,Prudential Financial,781.87,1368.57,753.42,120.2,5414,440.07,Nifty 100,Small Cap
7/3/2024,Progressive Corporation,712.08,1864.93,204.12,533.09,5455,155.8,Nifty Small Cap 50,Large Cap
8/16/2023,Twitter Inc.,303.23,667.84,111.37,666.05,2142,336.41,Nifty 100,Mid Cap
7/21/2023,Boston Scientific,1009.23,1402.25,326.03,785.31,9833,452.51,Nifty 100,Small Cap
12/16/2023,Prudential Financial,716.78,415.59,116.44,54.64,5980,323.78,Nifty Small Cap 50,Small Cap
2/7/2023,State Farm,587.46,374.56,106.91,755.81,4982,183.6,Nifty 100,Small Cap
5/14/2024,Procter & Gamble,433.55,363.94,638.51,332.64,8413,149.31,Nifty 50,Small Cap
11/29/2024,Coca-Cola Co.,146.41,406.28,1140.03,191.92,6035,426.85,Nifty MidSmall 40,Large Cap
2/12/2023,Ford Motor Co.,803.03,549.91,939.66,823.28,3388,245.49,Nifty Next 50,Mid Cap
9/17/2024,AMD,503.72,1191.24,960.8,1129.02,7213,297.09,Nifty Next 50,Large Cap
5/31/2024,Berkshire Hathaway,1076.4,1568.92,389.54,1405.39,8329,298.55,Nifty MidSmall 40,Large Cap
3/9/2023,Google LLC,1099.11,384.69,45.21,1373.36,2061,267.37,Nifty Small Cap 50,Large Cap
5/3/2023,Abbott Laboratories,531.56,1759.53,647.39,628.55,5205,465.73,Nifty MidSmall 40,Mid Cap
11/15/2024,United Airlines,1020.22,1709.03,546.66,1070.88,3936,465.59,Nifty 50,Mid Cap
12/2/2023,Hilton Worldwide,425.08,1495.67,1327.71,1058.65,4934,21.17,Nifty Small Cap 50,Large Cap
6/2/2023,Gilead Sciences,1104.4,938.04,128.67,647.55,1126,253.33,Nifty Small Cap 50,Mid Cap
10/30/2024,Delta Air Lines,73.31,152.88,1093.69,192.41,6028,283.22,Nifty Next 50,Large Cap
